Game File,Game Date,Pitching Team,Hitting Team,Pitcher,Batter,Inning,Plate Appearance,Play,Play Type,Outs,New BaseOut State,Pitch Sequence,Batter Handedness,Pitcher Handedness,Runs Scored On Play,Runs Charged To,Game Location (Hitting),Game Location (Pitching),Previous BaseOut State,Next Outs,Outs on Play,All Counts,Inning Number,Grouped Play Type
645387.xml,02/06/2026,BUFF,MARYLAND,"Longsdorf,Genevieve","Fox,Caroline",T4,40,"Fox,Caroline flied out to shallow left field putout by lf (1-0 B).",F7,2,___,BP,L,R,0,[],Away,Home,___,3.0,1.0,"['0-0', '1-0']",4,Out
645387.xml,02/06/2026,MARYLAND,BUFF,"Wiegand,Elisea","Thelen,Ava",B4,41,"Thelen,Ava struck out swinging (1-2 FFFBS).",K,0,___,FFFBS,R,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '0-1', '0-2', '1-2']",4,Strikeout
645387.xml,02/06/2026,MARYLAND,BUFF,"Wiegand,Elisea","vonKolen,Tabitha",B4,42,"vonKolen,Tabitha struck out looking (1-2 KBFFK).",K,1,___,KBFFK,L,R,0,[],Home,Away,___,2.0,1.0,"['0-0', '0-1', '1-1', '1-2']",4,Strikeout
645387.xml,02/06/2026,MARYLAND,BUFF,"Wiegand,Elisea","Gorman,Emily",B4,43,"Gorman,Emily singled to right center (0-1 K).",1B,2,1__,KP,R,R,0,[],Home,Away,___,2.0,0.0,"['0-0', '0-1']",4,Single
645387.xml,02/06/2026,MARYLAND,BUFF,"Wiegand,Elisea","Delaney,Brianna",B4,44,"Delaney,Brianna popped up to second base (1-0 B).",P4,2,___,BP,R,R,0,[],Home,Away,1__,3.0,1.0,"['0-0', '1-0']",4,Out
645387.xml,02/06/2026,BUFF,MARYLAND,"Longsdorf,Genevieve","Cornwell,Caitlyn",T5,45,"Cornwell,Caitlyn walked (3-1 BKBBB).",BB,0,1__,BKBBB,L,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1']",5,Walk
645387.xml,02/06/2026,BUFF,MARYLAND,"Longsdorf,Genevieve",Matti Benson,T5,46,"Cornwell,Caitlyn out at first base, 1b unassisted, runner left early.",,0,___,N/A,,R,0,[],Away,Home,1__,1.0,1.0,['Unknown'],5,N/A
645387.xml,02/06/2026,BUFF,MARYLAND,"Longsdorf,Genevieve",Matti Benson,T5,47,"Benson,Matti doubled to left center (0-1 F).",2B,1,_2_,FP,L,R,0,[],Away,Home,___,1.0,0.0,"['0-0', '0-1']",5,Double
645387.xml,02/06/2026,BUFF,MARYLAND,"Watters,Emily","Woods,Sammi",T5,49,"Woods,Sammi grounded out to short, ss to 1b (0-1 F); Benson,Matti advanced to third base.",G63,1,___,FP,R,R,0,[],Away,Home,_2_,2.0,1.0,"['0-0', '0-1']",5,Out
645387.xml,02/06/2026,BUFF,MARYLAND,"Watters,Emily",Zayda Rocke,T5,50,"Rocke,Zayda lined out to 1b (2-0 BB).",L3,2,___,BBP,R,R,0,[],Away,Home,___,3.0,1.0,"['0-0', '1-0', '2-0']",5,Out
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Allen,Nicole",B5,52,"Allen,Nicole singled to shallow right field (2-2 KBBF).",1B,0,1__,KBBFP,L,L,0,[],Home,Away,___,0.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2']",5,Single
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Nagel,Abbey",B5,53,"Nagel,Abbey struck out swinging (1-2 FFBFS).",K,0,___,FFBFS,L,L,0,[],Home,Away,1__,1.0,1.0,"['0-0', '0-1', '0-2', '1-2']",5,Strikeout
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Terwilliger,Reagan",B5,54,"Terwilliger,Reagan reached on a fielder's choice hit to second base (1-1 BF); Allen,Nicole advanced to second base on a throwing error by Fox,Caroline (E4).",FC,1,1__,BFP,L,L,0,[],Home,Away,___,1.0,0.0,"['0-0', '1-0', '1-1']",5,Fielders Choice
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Lauck,Lily",B5,55,"Lauck,Lily walked (3-2 KBSBBB); Allen,Nicole advanced to third base; Terwilliger,Reagan advanced to second base.",BB,1,1__,KBSBBB,L,L,0,[],Home,Away,1__,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2']",5,Walk
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Hopf,Ardyn",B5,58,"Hopf,Ardyn popped up to second base (1-2 FFB).",P4,1,___,FFBP,R,L,0,[],Home,Away,1__,2.0,1.0,"['0-0', '0-1', '0-2', '1-2']",5,Out
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Dailor,Kate",B5,60,"Dailor,Kate popped up to first base (0-0).",P3,2,___,P,R,L,0,[],Home,Away,___,3.0,1.0,['0-0'],5,Out
645387.xml,02/06/2026,BUFF,MARYLAND,"Watters,Emily","Murphy,Bailey",T6,65,"Murphy,Bailey grounded out to first base, p to 1b (2-2 BFFB).",G13,0,___,BFFBP,L,R,0,[],Away,Home,___,1.0,1.0,"['0-0', '1-0', '1-1', '1-2', '2-2']",6,Out
645387.xml,02/06/2026,BUFF,MARYLAND,"Watters,Emily","Penta,Mariah",T6,66,"Penta,Mariah singled to short (0-0).",1B,1,1__,P,R,R,0,[],Away,Home,___,1.0,0.0,['0-0'],6,Single
645387.xml,02/06/2026,BUFF,MARYLAND,"Watters,Emily","Wilson,Gracie",T6,68,"Wilson,Gracie lined out to first base (0-0).",L3,1,___,P,R,R,0,[],Away,Home,1__,2.0,1.0,['0-0'],6,Out
645387.xml,02/06/2026,BUFF,MARYLAND,"Watters,Emily","Turner,Logan",T6,69,"Turner,Logan singled to left field (0-1 K); Caye,Lauren advanced to second base.",1B,2,1__,KP,R,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '0-1']",6,Single
645387.xml,02/06/2026,BUFF,MARYLAND,"Watters,Emily","Fox,Caroline",T6,71,"Fox,Caroline grounded out to third base, 3b to 1b (0-0).",G53,0,___,P,L,R,0,[],Away,Home,1__,1.0,1.0,['0-0'],6,Out
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","vonKolen,Tabitha",B6,74,"vonKolen,Tabitha grounded out to first base, unassisted (2-1 SBB).",G3,0,___,SBBP,L,L,0,[],Home,Away,___,1.0,1.0,"['0-0', '0-1', '1-1', '2-1']",6,Out
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Gorman,Emily",B6,75,"Gorman,Emily walked (3-2 SBSBBFFB).",BB,1,1__,SBSBBFFB,R,L,0,[],Home,Away,___,1.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2']",6,Walk
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Delaney,Brianna",B6,76,"Delaney,Brianna struck out looking (1-2 BKFK).",K,1,___,BKFK,R,L,0,[],Home,Away,1__,2.0,1.0,"['0-0', '1-0', '1-1', '1-2']",6,Strikeout
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Allen,Nicole",B6,77,"Allen,Nicole singled to shallow left field (1-2 KBF); Gorman,Emily advanced to second base.",1B,2,1__,KBFP,L,L,0,[],Home,Away,___,2.0,0.0,"['0-0', '0-1', '1-1', '1-2']",6,Single
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Nagel,Abbey",B6,78,"Nagel,Abbey struck out looking (2-2 FBFBK).",K,2,___,FBFBK,L,L,0,[],Home,Away,1__,3.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2']",6,Strikeout
645387.xml,02/06/2026,BUFF,MARYLAND,"Watters,Emily","Cornwell,Caitlyn",T7,79,"Cornwell,Caitlyn infield singled to short (1-0 B).",1B,0,1__,BP,L,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '1-0']",7,Single
645387.xml,02/06/2026,BUFF,MARYLAND,"Watters,Emily",Matti Benson,T7,80,"Benson,Matti infield singled to the pitcher's mound (0-1 K); Cornwell,Caitlyn advanced to second base.",1B,0,1__,KP,L,R,0,[],Away,Home,1__,0.0,0.0,"['0-0', '0-1']",7,Single
645387.xml,02/06/2026,BUFF,MARYLAND,"Watters,Emily","Woods,Sammi",T7,81,"Woods,Sammi sacrifice bunt to third base, 3b to 1b (1-1 BF); Cornwell,Caitlyn advanced to third base; Benson,Matti advanced to second base.",SH53,0,___,BFP,R,R,0,[],Away,Home,1__,1.0,1.0,"['0-0', '1-0', '1-1']",7,Sacrifice Hit
645387.xml,02/06/2026,BUFF,MARYLAND,"Watters,Emily",Zayda Rocke,T7,82,"Rocke,Zayda reached on a fielder's choice hit to short, RBI (0-2 KF); Cornwell,Caitlyn scored; Benson,Matti advanced to third base.",FC,1,1__,KFP,R,R,1,"['Watters,Emily']",Away,Home,___,1.0,0.0,"['0-0', '0-1', '0-2']",7,Fielders Choice
645387.xml,02/06/2026,BUFF,MARYLAND,"Watters,Emily","Murphy,Bailey",T7,84,"Murphy,Bailey singled to left field, RBI (0-0); Benson,Matti scored; Williams,Jaylee advanced from first base to third base; Murphy,Bailey advanced to second base.",1B,1,1__,P,L,R,1,"['Watters,Emily']",Away,Home,1__,1.0,0.0,['0-0'],7,Single
645387.xml,02/06/2026,BUFF,MARYLAND,"Watters,Emily","Penta,Mariah",T7,85,"Penta,Mariah singled through the left side of the infield, RBI (0-0); Williams,Jaylee scored; Murphy,Bailey advanced to third base.",1B,1,1__,P,R,R,1,"['Watters,Emily']",Away,Home,1__,1.0,0.0,['0-0'],7,Single
645387.xml,02/06/2026,BUFF,MARYLAND,"Watters,Emily","Wilson,Gracie",T7,86,"Wilson,Gracie singled through the right side of the infield, RBI (2-2 BFKBF); Murphy,Bailey scored; Penta,Mariah advanced to second base.",1B,1,1__,BFKBFP,R,R,1,"['Watters,Emily']",Away,Home,1__,1.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2']",7,Single
645387.xml,02/06/2026,BUFF,MARYLAND,"Russ,Olivia","Turner,Logan",T7,88,"Turner,Logan infield singled to the pitcher's mound (0-0); Penta,Mariah advanced to third base; Wilson,Gracie advanced to second base.",1B,1,1__,P,R,R,0,[],Away,Home,1__,1.0,0.0,['0-0'],7,Single
645387.xml,02/06/2026,BUFF,MARYLAND,"Russ,Olivia","Fox,Caroline",T7,90,"Fox,Caroline reached on a fielding error fielding by 2b by Ellis,Delaney (E4), RBI (2-1 BSB); Penta,Mariah scored, unearned; Wilson,Gracie scored from second base, unearned; Solarz,Gracelyn advanced to second base.",E4,1,1__,BSBP,L,R,2,"['Russ,Olivia', 'Russ,Olivia']",Away,Home,1__,1.0,0.0,"['0-0', '1-0', '1-1', '2-1']",7,Reached on Error
645387.xml,02/06/2026,BUFF,MARYLAND,"Russ,Olivia","Cornwell,Caitlyn",T7,91,"Cornwell,Caitlyn flied out to cf (0-1 S).",F8,1,___,SP,L,R,0,[],Away,Home,1__,2.0,1.0,"['0-0', '0-1']",7,Out
645387.xml,02/06/2026,BUFF,MARYLAND,"Russ,Olivia",Matti Benson,T7,92,"Benson,Matti doubled to right field, 2RBI (0-0); Solarz,Gracelyn scored from second base, unearned; Fox,Caroline scored from first base, unearned.",2B,2,_2_,P,L,R,2,"['Russ,Olivia', 'Russ,Olivia']",Away,Home,___,2.0,0.0,['0-0'],7,Double
645387.xml,02/06/2026,BUFF,MARYLAND,"Russ,Olivia","Woods,Sammi",T7,93,"Woods,Sammi walked (3-0 BBBB).",BB,2,1__,BBBB,R,R,0,[],Away,Home,_2_,2.0,0.0,"['0-0', '1-0', '2-0', '3-0']",7,Walk
645387.xml,02/06/2026,BUFF,MARYLAND,"Russ,Olivia",Zayda Rocke,T7,95,"Rocke,Zayda walked (3-2 BKFBBB); Benson,Matti advanced to third base; Woods,Sammi advanced to second base.",BB,2,1__,BKFBBB,R,R,0,[],Away,Home,1__,2.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2', '3-2']",7,Walk
645387.xml,02/06/2026,BUFF,MARYLAND,"Russ,Olivia","McGowan,Anna",T7,97,"McGowan,Anna flied out to cf (1-1 BF).",F8,2,___,BFP,R,R,0,[],Away,Home,1__,3.0,1.0,"['0-0', '1-0', '1-1']",7,Out
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Terwilliger,Reagan",B7,100,"Terwilliger,Reagan infield singled to second base (2-2 FBBK).",1B,0,1__,FBBKP,L,L,0,[],Home,Away,___,0.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2']",7,Single
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Smithson,Isabella",B7,101,"Smithson,Isabella grounded out to third base, 3b to 1b (1-0 B); Terwilliger,Reagan advanced to second base.",G53,0,___,BP,R,L,0,[],Home,Away,1__,1.0,1.0,"['0-0', '1-0']",7,Out
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Ellis,Delaney",B7,102,"Ellis,Delaney walked (3-2 BBBKFB).",BB,1,1__,BBBKFB,R,L,0,[],Home,Away,___,1.0,0.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2']",7,Walk
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Thelen,Ava",B7,103,"Ellis,Delaney advanced to second base on a wild pitch; Terwilliger,Reagan advanced to third base on a wild pitch.",,1,___,N/A,,L,0,[],Home,Away,1__,1.0,0.0,['Unknown'],7,N/A
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","Thelen,Ava",B7,104,"Thelen,Ava popped up to second base (3-2 FBBKFFB).",P4,1,___,FBBKFFBP,R,L,0,[],Home,Away,___,2.0,1.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2']",7,Out
645387.xml,02/06/2026,MARYLAND,BUFF,"Olensky,Caitlin","vonKolen,Tabitha",B7,105,"vonKolen,Tabitha struck out looking (0-2 FSK).",K,2,___,FSK,L,L,0,[],Home,Away,___,3.0,1.0,"['0-0', '0-1', '0-2']",7,Strikeout
641568.xml,02/07/2026,UCF,MARYLAND,"Stuewe,Ava","Cornwell,Caitlyn",T1,1,"Cornwell,Caitlyn walked (3-2 BKBFBFFB).",BB,0,1__,BKBFBFFB,L,R,0,[],Away,Home,___,0.0,0.0,"['0-0', '1-0', '1-1', '2-1', '2-2', '3-2']",1,Walk
641568.xml,02/07/2026,UCF,MARYLAND,"Stuewe,Ava","Woods,Sammi",T1,2,"Woods,Sammi reached on a fielding error fielding by 3b by Jaimes,Coco (E5) (2-2 BKKBF); Cornwell,Caitlyn advanced to second base.",E5,0,1__,BKKBFP,R,R,0,[],Away,Home,1__,0.0,0.0,"['0-0', '1-0', '1-1', '1-2', '2-2']",1,Reached on Error
641568.xml,02/07/2026,UCF,MARYLAND,"Stuewe,Ava",Matti Benson,T1,3,"Benson,Matti lined out to third base (1-2 FBF).",L5,0,___,FBFP,L,R,0,[],Away,Home,1__,1.0,1.0,"['0-0', '0-1', '1-1', '1-2']",1,Out
641568.xml,02/07/2026,UCF,MARYLAND,"Stuewe,Ava",Zayda Rocke,T1,4,"Rocke,Zayda singled through the left side of the infield (0-1 K); Cornwell,Caitlyn advanced to third base; Woods,Sammi advanced to second base.",1B,1,1__,KP,R,R,0,[],Away,Home,___,1.0,0.0,"['0-0', '0-1']",1,Single
641568.xml,02/07/2026,UCF,MARYLAND,"Stuewe,Ava","Murphy,Bailey",T1,5,"Murphy,Bailey reached on a fielding error fielding by p by Stuewe,Ava (E1) (3-2 BSBBF); Cornwell,Caitlyn scored, unearned; Woods,Sammi advanced to third base; Rocke,Zayda advanced to second base.",E1,1,1__,BSBBFP,L,R,1,"['Stuewe,Ava']",Away,Home,1__,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2']",1,Reached on Error
641568.xml,02/07/2026,UCF,MARYLAND,"Stuewe,Ava","Penta,Mariah",T1,6,"Penta,Mariah singled down the left field line, 2RBI (0-0); Woods,Sammi scored, unearned; Rocke,Zayda scored from second base, unearned; Murphy,Bailey advanced to second base.",1B,1,1__,P,R,R,2,"['Stuewe,Ava', 'Stuewe,Ava']",Away,Home,1__,1.0,0.0,['0-0'],1,Single
641568.xml,02/07/2026,UCF,MARYLAND,"Stuewe,Ava","Wilson,Gracie",T1,7,"Wilson,Gracie grounded out to the pitcher, p to 1b (1-0 B); Murphy,Bailey advanced to third base; Penta,Mariah advanced to second base.",G13,1,___,BP,R,R,0,[],Away,Home,1__,2.0,1.0,"['0-0', '1-0']",1,Out
641568.xml,02/07/2026,UCF,MARYLAND,"Stuewe,Ava","McGowan,Anna",T1,8,"McGowan,Anna singled to short, RBI (1-1 SB); Murphy,Bailey scored, unearned; Penta,Mariah advanced to third base.",1B,2,1__,SBP,R,R,1,"['Stuewe,Ava']",Away,Home,___,2.0,0.0,"['0-0', '0-1', '1-1']",1,Single
641568.xml,02/07/2026,UCF,MARYLAND,"Dempsey,Hildie","Fox,Caroline",T1,10,"Fox,Caroline flied out to lf (0-1 K).",F7,2,___,KP,L,L,0,[],Away,Home,1__,3.0,1.0,"['0-0', '0-1']",1,Out
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Jaimes,Coco",B1,11,"Jaimes,Coco walked (3-2 KBBKBB).",BB,0,1__,KBBKBB,L,R,0,[],Home,Away,___,0.0,0.0,"['0-0', '0-1', '1-1', '2-1', '2-2', '3-2']",1,Walk
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Evans,Aubrey",B1,12,"Evans,Aubrey homered to deep left field, 2RBI (1-2 KBK); Jaimes,Coco scored from first base.",HR,0,___,KBKP,R,R,2,"['Wurst,Aubrey', 'Wurst,Aubrey']",Home,Away,1__,0.0,0.0,"['0-0', '0-1', '1-1', '1-2']",1,Home Run
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Mertes,Izzy",B1,13,"Mertes,Izzy flied out to right center putout by rf (1-0 B).",F9,0,___,BP,R,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '1-0']",1,Out
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Griffin,Ashleigh",B1,14,"Griffin,Ashleigh flied out to cf (3-2 FBSFBBF).",F8,1,___,FBSFBBFP,R,R,0,[],Home,Away,___,2.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2']",1,Out
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Humphreys,Sierra",B1,15,"Humphreys,Sierra singled to center field (0-1 K).",1B,2,1__,KP,R,R,0,[],Home,Away,___,2.0,0.0,"['0-0', '0-1']",1,Single
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Yarnell,Kendall",B1,16,"Yarnell,Kendall walked (3-0 BBBB); Humphreys,Sierra advanced to second base.",BB,2,1__,BBBB,R,R,0,[],Home,Away,1__,2.0,0.0,"['0-0', '1-0', '2-0', '3-0']",1,Walk
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Damon,Beth",B1,18,"Penner,CarleyJo advanced to second base on a passed ball; Humphreys,Sierra advanced to third base on a passed ball.",,2,___,N/A,,R,0,[],Home,Away,1__,2.0,0.0,['Unknown'],1,N/A
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Damon,Beth",B1,19,"Damon,Beth popped up to second base (2-2 SBFB).",P4,2,___,SBFBP,R,R,0,[],Home,Away,___,3.0,1.0,"['0-0', '0-1', '1-1', '1-2', '2-2']",1,Out
641568.xml,02/07/2026,UCF,MARYLAND,"Dempsey,Hildie","Cornwell,Caitlyn",T2,22,"Cornwell,Caitlyn grounded out to the pitcher, p to 1b (0-0).",G13,0,___,P,L,L,0,[],Away,Home,___,1.0,1.0,['0-0'],2,Out
641568.xml,02/07/2026,UCF,MARYLAND,"Dempsey,Hildie","Woods,Sammi",T2,23,"Woods,Sammi walked (3-0 BBBB).",BB,1,1__,BBBB,R,L,0,[],Away,Home,___,1.0,0.0,"['0-0', '1-0', '2-0', '3-0']",2,Walk
641568.xml,02/07/2026,UCF,MARYLAND,"Dempsey,Hildie",Matti Benson,T2,24,"Benson,Matti lined into double play to second base (1-0 B); Woods,Sammi out at 1B on the play, 2b to 1b, in a double play.",LDP4,1,___,BP,L,L,0,[],Away,Home,1__,3.0,2.0,"['0-0', '1-0']",2,Out
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Calvez,Zoe",B2,25,"Calvez,Zoe singled to shallow left field (3-2 KBFBB).",1B,0,1__,KBFBBP,L,R,0,[],Home,Away,___,0.0,0.0,"['0-0', '0-1', '1-1', '1-2', '2-2', '3-2']",2,Single
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Washington,Destiny",B2,26,"Washington,Destiny reached on a fielder's choice hit to third base (0-2 KS); Calvez,Zoe out at second base, 3b to 2b.",FC,0,1__,KSP,L,R,0,[],Home,Away,1__,1.0,1.0,"['0-0', '0-1', '0-2']",2,Fielders Choice
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Jaimes,Coco",B2,27,"Jaimes,Coco reached on a fielder's choice hit to short (1-1 KB); Washington,Destiny out at second base, ss to 2b.",FC,1,1__,KBP,L,R,0,[],Home,Away,1__,2.0,1.0,"['0-0', '0-1', '1-1']",2,Fielders Choice
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Evans,Aubrey",B2,28,"Jaimes,Coco advanced to second base on a wild pitch.",,2,___,N/A,,R,0,[],Home,Away,1__,2.0,0.0,['Unknown'],2,N/A
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Evans,Aubrey",B2,29,"Evans,Aubrey walked (3-0 BBBB).",BB,2,1__,BBBB,R,R,0,[],Home,Away,___,2.0,0.0,"['0-0', '1-0', '2-0', '3-0']",2,Walk
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Mertes,Izzy",B2,30,"Mertes,Izzy reached on a fielding error fielding by 2b by Fox,Caroline (E4) (0-2 KF); Jaimes,Coco scored from second base, unearned; Evans,Aubrey advanced from first base to third base.",E4,2,1__,KFP,R,R,1,"['Wurst,Aubrey']",Home,Away,1__,2.0,0.0,"['0-0', '0-1', '0-2']",2,Reached on Error
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Griffin,Ashleigh",B2,32,"Birkenstock,Kalista stole second base.",,2,___,N/A,,R,0,[],Home,Away,1__,2.0,0.0,['Unknown'],2,N/A
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Griffin,Ashleigh",B2,33,"Griffin,Ashleigh struck out looking (2-2 BBFKK).",K,2,___,BBFKK,R,R,0,[],Home,Away,___,3.0,1.0,"['0-0', '1-0', '2-0', '2-1', '2-2']",2,Strikeout
641568.xml,02/07/2026,UCF,MARYLAND,"Dempsey,Hildie",Zayda Rocke,T3,36,"Rocke,Zayda hit by pitch (2-0 BB).",HBP,0,1__,BB,R,L,0,[],Away,Home,___,0.0,0.0,"['0-0', '1-0']",3,Out
641568.xml,02/07/2026,UCF,MARYLAND,"Dempsey,Hildie","Murphy,Bailey",T3,38,"Murphy,Bailey singled to left field (2-1 FBB); Rocke,Zayda advanced to second base.",1B,0,1__,FBBP,L,L,0,[],Away,Home,1__,0.0,0.0,"['0-0', '0-1', '1-1', '2-1']",3,Single
641568.xml,02/07/2026,UCF,MARYLAND,"Elkins,Lena","Penta,Mariah",T3,40,"Penta,Mariah struck out swinging (3-2 FBBBKS).",K,0,___,FBBBKS,R,R,0,[],Away,Home,1__,1.0,1.0,"['0-0', '0-1', '1-1', '2-1', '3-1', '3-2']",3,Strikeout
641568.xml,02/07/2026,UCF,MARYLAND,"Elkins,Lena","Wilson,Gracie",T3,41,"Wilson,Gracie struck out swinging (1-2 KBKS).",K,1,___,KBKS,R,R,0,[],Away,Home,___,2.0,1.0,"['0-0', '0-1', '1-1', '1-2']",3,Strikeout
641568.xml,02/07/2026,UCF,MARYLAND,"Elkins,Lena","McGowan,Anna",T3,42,"Murphy,Bailey advanced to second base on a wild pitch; Rocke,Zayda advanced to third base on a wild pitch.",,2,___,N/A,,R,0,[],Away,Home,___,2.0,0.0,['Unknown'],3,N/A
641568.xml,02/07/2026,UCF,MARYLAND,"Elkins,Lena","McGowan,Anna",T3,43,"McGowan,Anna walked (3-0 BBBB).",BB,2,1__,BBBB,R,R,0,[],Away,Home,___,2.0,0.0,"['0-0', '1-0', '2-0', '3-0']",3,Walk
641568.xml,02/07/2026,UCF,MARYLAND,"Elkins,Lena","Fox,Caroline",T3,44,"Fox,Caroline doubled to left center, 2RBI (1-0 B); Rocke,Zayda scored; Murphy,Bailey scored from second base; McGowan,Anna advanced from first base to third base.",2B,2,_2_,BP,L,R,2,"['Elkins,Lena', 'Elkins,Lena']",Away,Home,1__,2.0,0.0,"['0-0', '1-0']",3,Double
641568.xml,02/07/2026,UCF,MARYLAND,"Elkins,Lena","Cornwell,Caitlyn",T3,45,"Cornwell,Caitlyn hit by pitch (3-0 BBB).",HBP,2,1__,BBB,L,R,0,[],Away,Home,_2_,2.0,0.0,"['0-0', '1-0', '2-0']",3,Out
641568.xml,02/07/2026,UCF,MARYLAND,"Elkins,Lena","Woods,Sammi",T3,46,"Woods,Sammi grounded out to second base, 2b to 1b (0-1 K).",G43,2,___,KP,R,R,0,[],Away,Home,1__,3.0,1.0,"['0-0', '0-1']",3,Out
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Humphreys,Sierra",B3,48,"Humphreys,Sierra walked (3-1 BBKBB).",BB,0,1__,BBKBB,R,R,0,[],Home,Away,___,0.0,0.0,"['0-0', '1-0', '2-0', '2-1', '3-1']",3,Walk
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Jaimes,Coco",B3,51,"Humphreys,Sierra stole second base.",,0,___,N/A,,R,0,[],Home,Away,1__,0.0,0.0,['Unknown'],3,N/A
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Yarnell,Kendall",B3,52,"Yarnell,Kendall popped up to third base (3-2 BBBKK).",P5,0,___,BBBKKP,R,R,0,[],Home,Away,___,1.0,1.0,"['0-0', '1-0', '2-0', '3-0', '3-1', '3-2']",3,Out
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Damon,Beth",B3,53,"Damon,Beth homered to deep left field, 2RBI (3-2 BKBBK); Humphreys,Sierra scored from second base.",HR,1,___,BKBBKP,R,R,2,"['Wurst,Aubrey', 'Wurst,Aubrey']",Home,Away,___,1.0,0.0,"['0-0', '1-0', '1-1', '2-1', '3-1', '3-2']",3,Home Run
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Calvez,Zoe",B3,54,"Calvez,Zoe infield singled to short (2-1 FBB).",1B,1,1__,FBBP,L,R,0,[],Home,Away,___,1.0,0.0,"['0-0', '0-1', '1-1', '2-1']",3,Single
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Rey,Samantha",B3,55,"Calvez,Zoe stole second base.",,1,___,N/A,,R,0,[],Home,Away,1__,1.0,0.0,['Unknown'],3,N/A
641568.xml,02/07/2026,MARYLAND,UCF,"Wurst,Aubrey","Washington,Destiny",B3,56,"Washington,Destiny singled to center field, RBI (0-2 KFF); Calvez,Zoe scored from second base.",1B,1,1__,KFFP,L,R,1,"['Wurst,Aubrey']",Home,Away,___,1.0,0.0,"['0-0', '0-1', '0-2']",3,Single
